job_link,job_title,location,salary,job_highlight,work_type,job_detail,category,company_logo
https://id.jobstreet.com/id/job/91907877?type=standard&ref=search-standalone#sol=130be89f6a7fb8ecd49df6fe55c32d9c50130f11,Design Graphic & Photography,Jakarta Barat,Rp 3.500.000 – Rp 4.500.000 per month,We’re looking for a creative talent to produce engaging visual content and support our marketing team,Full time,"Job description for Desain Grafis & Photography at TumbleruyukJob DescriptionsMembuat desain kreatif untuk berbagai media digital dan sosial media (Instagram, Facebook, TikTok, Marketplace, Website, dll) sesuai identitas brand.Mengelola dan memanajemen konten sosial media, termasuk penjadwalan, unggahan, dan interaksi dasar dengan audiens.Melakukan foto produk dan pengambilan video untuk kebutuhan promosi, konten media sosial, dan materi pemasaran.Mengedit foto, video, dan materi grafis agar sesuai dengan identitas brand.Berkolaborasi dengan tim digital marketing dan Content Specialist untuk mendiskusikan konsep konten sesuai strategi promosi.Job RequirementsPendidikan minimal SMA/SMK sederajat, diutamakan lulusan Desain Komunikasi Visual (DKV).Pengalaman minimal 1 tahun di bidang yang sama.Terampil dalam fotografi dan videografi.Memahami tren desain dan media sosial terkini.Kreatif, inovatif, dan memiliki perhatian tinggi terhadap detail.Menguasai software desain dan editing seperti Adobe Photoshop, Illustrator, Canva, Premiere Pro, After Effects, Capcut atau software sejenis.Memiliki kemampuan komunikasi yang baik untuk berkolaborasi dengan tim.Bersedia bekerja di kantor (on-site) sesuai jam kerja yang ditentukan.",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/a0574ecf-343b-4386-9e78-25367dff4c8d.1/jdpLogo
https://id.jobstreet.com/id/job/91697230?type=standard&ref=search-standalone#sol=a8e40cd88308fdec252a245602616a540ff7584e,Graphic Designer,Jakarta Utara,Rp 5.000.000 – Rp 6.000.000 per month,"Kami mencari Graphic Designer yang kreatif, teliti, dan memiliki semangat kolaboratif tinggi untuk mendukung kebutuhan visual perusahaan.",Full time,"Deskripsi Pekerjaan:Kami mencari Graphic Designer yang kreatif, teliti, dan memiliki semangat kolaboratif tinggi untuk mendukung kebutuhan visual perusahaan. Tugas utama mencakup pembuatan desain konten media sosial, materi promosi, dan menu sesuai arahan, serta memastikan setiap desain konsisten dengan panduan brand. Anda juga akan bekerja sama dengan tim dalam berbagai campaign, melakukan revisi berdasarkan masukan, serta menjaga file desain tetap tertata dan siap digunakan.﻿Tanggung Jawab:Membuat desain visual seperti konten media sosial, menu dan materi promosi lainnya sesuai arahan.Menjaga konsistensi brand dengan mengikuti panduan desain dan melakukan audit desain antar tim.Melakukan revisi desain berdasarkan masukan dari atasan atau tim terkait.Melakukan pengecekan akhir atas semua visual untuk memastikan kualitas, konsistensi, akurasi, dan kesesuaian dengan standar brand sebelum dipublikasikan.Mengelola file desain dan memastikan semua materi tersimpan dengan rapi dan siap pakai.Bekerja sama dengan Digital Marketing Lead dan tim untuk menghasilkan desain yang mendukung campaign berjalan.Kualifikasi:Terbuka untuk lulusan baru. Pendidikan min. SMA/SMK sederajat.Berpengalaman membuat konten untuk media sosial, kampanye digital, dan materi promosi lainnya.Memiliki kemampuan dalam menggunakan tools Graphic Editing, seperti Adobe Creative Suite (Photoshop, Illustrator, After Effects) dan tools lainnya (Figma, Canva).Memahami prinsip branding, tata letak desain, dan produksi multimedia secara menyeluruh.Mampu membuat moodboard dan menerjemahkan ide konseptual menjadi output visual yang menarik.Kemampuan untuk bekerja dengan cepat dan efisien dalam memenuhi tenggat waktu.Memiliki perhatian terhadap detail dan kemampuan untuk menangkap esensi keunikan produk.Memiliki kemampuan untuk membuat motion graphics akan menjadi nilai tambah.Pengalaman di industri F&B atau creative agency akan menjadi nilai tambah",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/4489f418-adfa-465b-87e0-53e9d59e4a9e.1/jdpLogo
https://id.jobstreet.com/id/job/92002968?type=standard&ref=search-standalone#sol=d17a42eb90f33ad2ddf330b292c9353776f9a303,Graphic Designer & Video Editor,Jakarta Raya,Rp 4.500.000 – Rp 6.000.000 per month,Membuat design grafis untuk kebutuhan sosial dan mengedit video untuk kebutuhan promosi,Full time,"TUGAS DAN TANGGUNG JAWAB1. Membuat desain grafis untuk kebutuhan digital maupun cetak (poster, banner, brosur, media sosial, dll).2. Mengedit dan memproduksi video untuk kebutuhan promosi, kampanye, dokumentasi acara, dan konten digital.3. Mengembangkan konsep desain dan storyboard sesuai dengan brief dari tim marketing atau manajemen.4. Menyusun materi kreatif dengan konsistensi identitas visual perusahaan (brand guideline).5. Mengelola seluruh aset desain dan video agar mudah diakses dan terorganisir.6. Mengikuti tren desain dan video terbaru untuk meningkatkan kualitas konten.7. Berkolaborasi dengan tim marketing, sales, dan divisi lain untuk menghasilkan materi visual yang sesuai target audiens.8. Menyelesaikan pekerjaan sesuai timeline dan standar kualitas yang ditentukan perusahaan.
Kualifikasi1.         Pendidikan minimal D3/S1 di bidang Desain Komunikasi Visual, Multimedia, atau bidang terkait.2.         Pengalaman minimal 1–2 tahun di bidang desain grafis dan video editing.3.         Menguasai software desain grafis (Adobe Photoshop, Illustrator, CorelDraw, atau sejenisnya).4.         Menguasai software video editing (Adobe Premiere Pro, After Effects, Final Cut Pro, atau sejenisnya).5.         Kreatif, detail-oriented, dan memiliki kemampuan visual storytelling yang baik.6.         Mampu bekerja dalam tim maupun individu dengan manajemen waktu yang baik.7.         Memiliki portofolio desain dan video yang dapat ditunjukkan sebagai referensi.8. Pengalaman di bidang media lebih diutamakan",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/d3484b9a-56c9-4074-83d0-af6bc66e40f8.1/jdpLogo
https://id.jobstreet.com/id/job/92003029?type=standard&ref=search-standalone#sol=06308075c3d294e674c8d45facf29c3dcb8fd159,Creative Video Editor,Jakarta Raya,,"Be part of one of the largest securities brokerage houses in South Korea. Kiwoom Sekuritas Indonesia is owned by Kiwoom Securities Co., Ltd",Full time,"Requirements:Minimum Diploma (D3) or Bachelor’s Degree (S1) in Multimedia, Film, Broadcasting, Visual Communication Design, or related field.Minimum 1 year experience as a Video Editor or related position.Fresh graduates are welcome with a strong portfolio.Experience in editing social media, promotional, and commercial videos is preferred.Qualification :Proficient in Adobe Premiere Pro, After Effects and CapCut.Able to operate OBS Studio for live streaming and recording.Understanding of video composition, motion graphics, audio, and color grading.Able to use AI tools for generating images, videos, or creative content.Creative, detail-oriented, and able to work under deadlines.Able to work independently and collaboratively in a team.Familiar with social media video trends and formats.Responsibilities :Edit videos for social media, promotional, and marketing purposes.Create motion graphics and simple visual effects.Operate and support live streaming or recording activities using OBS Studio.Collaborate with the marketing and creative team for content production.Revise video content based on feedback and project requirements.Ensure video quality and consistency with company branding.",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/73bcc5d3-ce8e-4647-b1de-7bf2a5dde34a.1/jdpLogo
https://id.jobstreet.com/id/job/91897330?type=standard&ref=search-standalone#sol=5aaf5e8fe3db4367d42c8e5c617751e9c6450d22,Internship (Magang) Social media Specialist &Desain Grafis,Jakarta Raya,Rp 3.500.000 – Rp 5.000.000 per month,"Membuat desain kreatif untuk media sosial IG & Tiktok
Menciptakan ide, menulis skrip/caption, mengambil foto/video,editing video untk kebutuhan harian",Full time,"Job Description Desain Grafis:Pembuatan Konten Visual: Membuat desain kreatif untuk media sosial, website dan kebutuhan promosi lainnyaMateri Pemasaran: Mendesain Flyer, poster dan brosur.Aset Digital: Mendesain elemen grafis untuk kebutuhan interface aplikasi atau situs web.Kreativitas: Menerjemahkan brief atau ide menjadi desain visual yang menarik.Kolaborasi: Bekerja sama dengan tim pemasaran (marketing) untuk merancang visual yang sesuai brand guidelines.Penyuntingan: Melakukan revisi dan penyesuaian desain berdasarkan umpan balik mentor atau timJob Description Social Media:Pembuatan Konten: Menciptakan ide, menulis skrip/caption, mengambil foto/video, dan melakukan editing video untuk kebutuhan harian.Perencanaan Konten: Membantu menyusun kalender konten (content planner) mingguan atau bulanan.Pengelolaan Media Sosial: Mengatur dan memposting konten secara konsisten di berbagai platform (Instagram, TikTok, Youtube, dll).Riset Tren: Memantau tren media sosial terkini, hashtag, dan kompetitor untuk diaplikasikan ke konten brand.Analisis Data: Membantu menganalisis wawasan (insight/analytics) media sosial dan membuat laporan performa konten.Interaksi: Merespons komentar, pesan langsung (DM), dan berinteraksi dengan pengikut untuk membangun komunitas",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/6b4e8279-185a-4e23-8832-73ea0ff2cccb.2/jdpLogo
https://id.jobstreet.com/id/job/92002968?type=standard&ref=search-standalone#sol=95cc32fe19e42de0cafffcd2d4b6f3171c55426f,Graphic Designer & Video Editor,Jakarta Pusat,Rp 4.500.000 – Rp 6.000.000 per month,Membuat design grafis untuk kebutuhan sosial dan mengedit video untuk kebutuhan promosi,Full time,"TUGAS DAN TANGGUNG JAWAB1. Membuat desain grafis untuk kebutuhan digital maupun cetak (poster, banner, brosur, media sosial, dll).2. Mengedit dan memproduksi video untuk kebutuhan promosi, kampanye, dokumentasi acara, dan konten digital.3. Mengembangkan konsep desain dan storyboard sesuai dengan brief dari tim marketing atau manajemen.4. Menyusun materi kreatif dengan konsistensi identitas visual perusahaan (brand guideline).5. Mengelola seluruh aset desain dan video agar mudah diakses dan terorganisir.6. Mengikuti tren desain dan video terbaru untuk meningkatkan kualitas konten.7. Berkolaborasi dengan tim marketing, sales, dan divisi lain untuk menghasilkan materi visual yang sesuai target audiens.8. Menyelesaikan pekerjaan sesuai timeline dan standar kualitas yang ditentukan perusahaan.
Kualifikasi1.         Pendidikan minimal D3/S1 di bidang Desain Komunikasi Visual, Multimedia, atau bidang terkait.2.         Pengalaman minimal 1–2 tahun di bidang desain grafis dan video editing.3.         Menguasai software desain grafis (Adobe Photoshop, Illustrator, CorelDraw, atau sejenisnya).4.         Menguasai software video editing (Adobe Premiere Pro, After Effects, Final Cut Pro, atau sejenisnya).5.         Kreatif, detail-oriented, dan memiliki kemampuan visual storytelling yang baik.6.         Mampu bekerja dalam tim maupun individu dengan manajemen waktu yang baik.7.         Memiliki portofolio desain dan video yang dapat ditunjukkan sebagai referensi.8. Pengalaman di bidang media lebih diutamakan",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/d3484b9a-56c9-4074-83d0-af6bc66e40f8.1/jdpLogo
https://id.jobstreet.com/id/job/91897330?type=standard&ref=search-standalone#sol=fdf81188804376113ba24af3fc72462bc1a28748,Internship (Magang) Social media Specialist &Desain Grafis,Jakarta Selatan,Rp 3.500.000 – Rp 5.000.000 per month,"Membuat desain kreatif untuk media sosial IG & Tiktok
Menciptakan ide, menulis skrip/caption, mengambil foto/video,editing video untk kebutuhan harian",Full time,"Job Description Desain Grafis:Pembuatan Konten Visual: Membuat desain kreatif untuk media sosial, website dan kebutuhan promosi lainnyaMateri Pemasaran: Mendesain Flyer, poster dan brosur.Aset Digital: Mendesain elemen grafis untuk kebutuhan interface aplikasi atau situs web.Kreativitas: Menerjemahkan brief atau ide menjadi desain visual yang menarik.Kolaborasi: Bekerja sama dengan tim pemasaran (marketing) untuk merancang visual yang sesuai brand guidelines.Penyuntingan: Melakukan revisi dan penyesuaian desain berdasarkan umpan balik mentor atau timJob Description Social Media:Pembuatan Konten: Menciptakan ide, menulis skrip/caption, mengambil foto/video, dan melakukan editing video untuk kebutuhan harian.Perencanaan Konten: Membantu menyusun kalender konten (content planner) mingguan atau bulanan.Pengelolaan Media Sosial: Mengatur dan memposting konten secara konsisten di berbagai platform (Instagram, TikTok, Youtube, dll).Riset Tren: Memantau tren media sosial terkini, hashtag, dan kompetitor untuk diaplikasikan ke konten brand.Analisis Data: Membantu menganalisis wawasan (insight/analytics) media sosial dan membuat laporan performa konten.Interaksi: Merespons komentar, pesan langsung (DM), dan berinteraksi dengan pengikut untuk membangun komunitas",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/6b4e8279-185a-4e23-8832-73ea0ff2cccb.2/jdpLogo
https://id.jobstreet.com/id/job/91699116?type=standard&ref=search-standalone&origin=jobCard#sol=bd5f9ddc5b73a360eb1405e76f2bfbda96914cdf,Talent Model,Jakarta Utara,Rp 6.000.000 – Rp 8.000.000 per month,memastikan content pada semua iklan terdapat model peraga.,Full time,"Job Description :
Berperan sebagai talent utama atau model untuk konten foto dan video produk Fashion.Bekerja sama dengan tim kreatif dalam mengembangkan konten media sosial harian serta terlibat dalam seluruh proses produksi konten dari awal hingga akhir (end-to-end)Berkolaborasi dengan tim marketing, tim kreatif, dan departemen terkait lainnya dalam proses produksi konten.Mempromosikan produk serta berpartisipasi aktif dalam sesi pemotretan (photoshoot) dan pengambilan gambar (videoshoot)Menyampaikan informasi produk secara jelas, menarik, dan natural.Requirements:Memiliki pengalaman sebagai Talent Model atau minat yang besar untuk menjadi KOL serta membuat konten di Instagram dan TikTok.Bersedia bekerja secara on-site di kantor sesuai dengan jadwal dan jam operasional perusahaan.Aktif di media sosial dan memiliki minat tinggi terhadap industri Fashion.Fotogenik, mampu berpose dengan baik, serta tampil percaya diri di depan kamera.Berpengalaman sebagai content talent dengan portofolio video yang terbukti FYP dan memiliki engagement rate yang tinggi.Komunikatif, percaya diri bicara di depan umum.Wajib Melampirkan: Portofolio video & foto seluruh badan terbaru (3 bulan terakhir).",Desain & Kreatif,
https://id.jobstreet.com/id/job/91891013?type=standard&ref=search-standalone#sol=3c7555c99965029cd988eb5d951ee2f0d3c36725,Graphic Design Supervisor (ASHTA),Jakarta Raya,,"Create visually engaging designs for mall promotions, events, and campaigns, Develop digital and print materials (posters, banners, etc)",Full time,"Job Description:Create visually engaging designs for mall promotions, events, and campaignsDevelop digital and print materials (posters, banners, social media content, signage)Ensure brand consistency across all visual assetsCollaborate with marketing and event teams to support campaignsRevise designs based on feedback and deadlinesRequirements:Bachelor’s degree in Graphic Design or related field2–3 years of experience as graphic design supervisorProficient in design software (Adobe Illustrator, Photoshop, Figma, motion graphic software, etc.)Creative, detail-oriented, and able to work under tight deadlinesGood communication and teamwork skills",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/a765eac2-48e4-42f8-8cb8-7168f1588d1b.1/jdpLogo
https://id.jobstreet.com/id/job/91481162?type=standard&ref=search-standalone#sol=b08270bff0341a2b8416d968629f474534c16877,Creative Design,Jakarta Raya,Rp 6.000.000 – Rp 7.000.000 per month,Lingkungan kreatif dan inovatif. Gaji kompetitif. Kesempatan pengembangan karir dengan tim desainer berpengalaman.,Full time,"Kesempatan
PT Megah Nurindo Pratama, perusahaan Digital Printing terkemuka di Jakarta, sedang mencari seorang Design Kreatif untuk bergabung dengan tim kami. Dalam peran ini, Anda akan menjadi bagian dari tim kreatif yang bertanggung jawab untuk menghasilkan desain yang menarik dan efektif untuk berbagai proyek klien kami.Tanggung JawabMengembangkan konsep dan desain grafis untuk berbagai format, termasuk iklan, kemasan, publikasi, dan aset digital.Berkolaborasi dengan tim pemasaran dan pengembangan konten untuk memahami kebutuhan klien dan menterjemahkannya menjadi solusi desain yang menarik.Mengoptimalkan desain untuk menghasilkan pengalaman pengguna yang menarik dan konsisten di seluruh platform.Memastikan kualitas karya dengan mengikuti pedoman merek dan menjaga standar desain yang tinggi.Mengelola proyek secara efektif, mematuhi tenggat waktu, dan mempertahankan perhatian yang cermat terhadap detail.Memberikan masukan dan ide kreatif untuk terus meningkatkan kualitas dan efektivitas desain kami.PersyaratanMinimal D3 Desain Grafis, Komunikasi Visual, atau bidang terkait.Minimal 3 tahun pengalaman sebagai desainer grafis di lingkungan agensi atau perusahaan.Portofolio yang kuat dan beragam, menunjukkan keahlian dalam berbagai jenis proyek desain.Mahir menggunakan Adobe Photoshop, Illustrator, InDesign, bisa membuat video simple, mengerti sosmed dan mengerti Ai.Pemahaman yang baik tentang prinsip-prinsip desain, tren, dan budaya visual.Kemampuan bekerja dalam tim, berpikir kreatif, dan cepat beradaptasi dalam lingkungan kerjaMampu bekerja secara mandiri dan memenuhi tenggat waktu.ManfaatRemunerasi yang kompetitif.Jaminan kesehatan, asuransi, dan tunjangan menarik.Lingkungan kerja yang kreaktif dan inovatif.Dukungan untuk pembelajaran dan pengembangan profesional.Budaya perusahaan yang menjunjung kolaborasi, kreativitas, dan loyalitas
Tentang KamiPT Megah Nurindo Pratama adalah perusahaan Digital Printing terkemuka yang berpusat di Jakarta. Kami berkomitmen untuk menghasilkan karya produk dan desain yang kreatif, inovatif, dan efektif untuk membantu klien kami mencapai tujuan bisnis mereka. Dengan tim yang berdedikasi dan berpengalaman, kami terus berinovasi dan menjadi pemimpin dalam industri desain grafis di Indonesia.
Jika Anda tertarik dan memenuhi persyaratan, lamar posisi ini sekarang dan bergabunglah dengan tim kreatif kami!",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/28de3600-71ad-4ab9-91f6-e224a874cce7.1/jdpLogo
https://id.jobstreet.com/id/job/91907877?type=standard&ref=search-standalone#sol=6895968877578788ec06709f434db7bb8357a23f,Design Graphic & Photography,Jakarta Barat,Rp 3.500.000 – Rp 4.500.000 per month,We’re looking for a creative talent to produce engaging visual content and support our marketing team,Full time,"Job description for Desain Grafis & Photography at TumbleruyukJob DescriptionsMembuat desain kreatif untuk berbagai media digital dan sosial media (Instagram, Facebook, TikTok, Marketplace, Website, dll) sesuai identitas brand.Mengelola dan memanajemen konten sosial media, termasuk penjadwalan, unggahan, dan interaksi dasar dengan audiens.Melakukan foto produk dan pengambilan video untuk kebutuhan promosi, konten media sosial, dan materi pemasaran.Mengedit foto, video, dan materi grafis agar sesuai dengan identitas brand.Berkolaborasi dengan tim digital marketing dan Content Specialist untuk mendiskusikan konsep konten sesuai strategi promosi.Job RequirementsPendidikan minimal SMA/SMK sederajat, diutamakan lulusan Desain Komunikasi Visual (DKV).Pengalaman minimal 1 tahun di bidang yang sama.Terampil dalam fotografi dan videografi.Memahami tren desain dan media sosial terkini.Kreatif, inovatif, dan memiliki perhatian tinggi terhadap detail.Menguasai software desain dan editing seperti Adobe Photoshop, Illustrator, Canva, Premiere Pro, After Effects, Capcut atau software sejenis.Memiliki kemampuan komunikasi yang baik untuk berkolaborasi dengan tim.Bersedia bekerja di kantor (on-site) sesuai jam kerja yang ditentukan.",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/a0574ecf-343b-4386-9e78-25367dff4c8d.1/jdpLogo
https://id.jobstreet.com/id/job/91735731?type=standard&ref=search-standalone#sol=e82af4a8f87e732b2810fb71d33ed15009f67234,Magazine Graphic Designer,Jakarta Raya,Rp 4.500.000 – Rp 6.500.000 per month,Kami mencari Graphic Designer yang kreatif dan detail-oriented untuk menghasilkan desain visual dan layout majalah yang menarik.,Full time,"Deskripsi Pekerjaan:Mendesain layout majalah (cover, isi, dan visual pendukung artikel)Membuat visual yang menarik dan sesuai dengan konsep editorialBekerja sama dengan tim konten untuk menerjemahkan ide menjadi desain visualMenjaga konsistensi visual brand majalahMengelola revisi desain hingga final artwork siap cetak/digitalKualifikasi:Pengalaman sebagai graphic designer, khususnya di majalah/mediaMenguasai software desain (Adobe InDesign, Photoshop, Illustrator, dll.)Memahami layouting dan typography majalahKreatif, detail, dan memiliki sense of aesthetics yang kuatMemiliki portofolio desain",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/09a4d669-8fa8-4f1e-8a58-eedaabaace89.1/jdpLogo
https://id.jobstreet.com/id/job/91868096?type=standard&ref=search-standalone#sol=2a4231765b059ccb02e2b0de97bb5f7fa0364aa4,Creative Designer (Graphic Design & Video Editor),Jakarta Raya,Rp 5.000.000 – Rp 7.500.000 per month,"Creative Designer untuk graphic design, video & copywriting. creative culture, premium tools, career growth",Full time,"Deskripsi PekerjaanKami mencari Creative Designer yang kreatif, detail-oriented, dan mampu menghasilkan desain visual, copywriting, serta konten video untuk mendukung kebutuhan branding dan marketing perusahaan. Peran ini berfokus pada produksi materi komunikasi yang menarik, konsisten, dan efektif di berbagai platform digital.Tugas dan Tanggung JawabMendesain materi visual untuk kebutuhan promosi (social media, marketplace, ads, campaign).Memproduksi dan mengedit video konten (Reels, TikTok, video promosi, product showcase).Menyusun copywriting yang engaging dan persuasif (caption, headline, hooks).Mengembangkan konsep visual dan ide konten sesuai strategi brand.Menjaga konsistensi visual identity dan kualitas output kreatif.Berkolaborasi dengan tim marketing dalam perencanaan dan eksekusi campaign.Mengadaptasi konten berdasarkan tren, insight, dan performance.KualifikasiWajib melampirkan portfolio (design &/ video work).Menguasai tools desain (Canva, Adobe Photoshop/Illustrator, Figma, atau sejenisnya).Menguasai video editing (CapCut, Premiere Pro, VN, atau sejenisnya).Memiliki kemampuan copywriting & storytelling dasar.Memiliki sense estetika, layout, dan komunikasi visual yang baik.Kreatif, cepat eksekusi, dan mampu bekerja dengan deadline.Disiplin, detail, dan memiliki inisiatif tinggi.Ketentuan KerjaStatus kerja WFO di Kalideres, Jakarta Barat.Kandidat diharapkan menggunakan:Laptop pribadi dengan spesifikasi memadai untuk desain & editing videoSmartphone pribadi yang mendukung kebutuhan produksi kontenTentang PT Karya Energi BaruPT Karya Energi Baru merupakan perusahaan holding yang menaungi berbagai lini bisnis strategis, meliputi distribusi barang, import–export, serta jasa profesional (konsultasi, pendidikan, dan marketing agency). Berlokasi di Kalideres, Jakarta Barat, perusahaan berfokus pada pertumbuhan bisnis yang inovatif, adaptif, dan berkelanjutan.",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/cf28062e-2bc9-4def-8555-19d05ab38af8.2/jdpLogo
https://id.jobstreet.com/id/job/91481162?type=standard&ref=search-standalone#sol=92bf69e20df1eb4bbe2a6ab7e1d2f5df5fbf5866,Creative Design,Jakarta Utara,Rp 6.000.000 – Rp 7.000.000 per month,Lingkungan kreatif dan inovatif. Gaji kompetitif. Kesempatan pengembangan karir dengan tim desainer berpengalaman.,Full time,"Kesempatan
PT Megah Nurindo Pratama, perusahaan Digital Printing terkemuka di Jakarta, sedang mencari seorang Design Kreatif untuk bergabung dengan tim kami. Dalam peran ini, Anda akan menjadi bagian dari tim kreatif yang bertanggung jawab untuk menghasilkan desain yang menarik dan efektif untuk berbagai proyek klien kami.Tanggung JawabMengembangkan konsep dan desain grafis untuk berbagai format, termasuk iklan, kemasan, publikasi, dan aset digital.Berkolaborasi dengan tim pemasaran dan pengembangan konten untuk memahami kebutuhan klien dan menterjemahkannya menjadi solusi desain yang menarik.Mengoptimalkan desain untuk menghasilkan pengalaman pengguna yang menarik dan konsisten di seluruh platform.Memastikan kualitas karya dengan mengikuti pedoman merek dan menjaga standar desain yang tinggi.Mengelola proyek secara efektif, mematuhi tenggat waktu, dan mempertahankan perhatian yang cermat terhadap detail.Memberikan masukan dan ide kreatif untuk terus meningkatkan kualitas dan efektivitas desain kami.PersyaratanMinimal D3 Desain Grafis, Komunikasi Visual, atau bidang terkait.Minimal 3 tahun pengalaman sebagai desainer grafis di lingkungan agensi atau perusahaan.Portofolio yang kuat dan beragam, menunjukkan keahlian dalam berbagai jenis proyek desain.Mahir menggunakan Adobe Photoshop, Illustrator, InDesign, bisa membuat video simple, mengerti sosmed dan mengerti Ai.Pemahaman yang baik tentang prinsip-prinsip desain, tren, dan budaya visual.Kemampuan bekerja dalam tim, berpikir kreatif, dan cepat beradaptasi dalam lingkungan kerjaMampu bekerja secara mandiri dan memenuhi tenggat waktu.ManfaatRemunerasi yang kompetitif.Jaminan kesehatan, asuransi, dan tunjangan menarik.Lingkungan kerja yang kreaktif dan inovatif.Dukungan untuk pembelajaran dan pengembangan profesional.Budaya perusahaan yang menjunjung kolaborasi, kreativitas, dan loyalitas
Tentang KamiPT Megah Nurindo Pratama adalah perusahaan Digital Printing terkemuka yang berpusat di Jakarta. Kami berkomitmen untuk menghasilkan karya produk dan desain yang kreatif, inovatif, dan efektif untuk membantu klien kami mencapai tujuan bisnis mereka. Dengan tim yang berdedikasi dan berpengalaman, kami terus berinovasi dan menjadi pemimpin dalam industri desain grafis di Indonesia.
Jika Anda tertarik dan memenuhi persyaratan, lamar posisi ini sekarang dan bergabunglah dengan tim kreatif kami!",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/28de3600-71ad-4ab9-91f6-e224a874cce7.1/jdpLogo
https://id.jobstreet.com/id/job/91699381?type=standard&ref=search-standalone#sol=eb00861d4c3479c59646d16216cf03032375d755,Graphic Design Officer,Kelapa Gading,,Graphic Design Officer for Summarecon Mall Kelapa Gading,Full time,"RequirementBachelor's degree in Graphic Arts, Design, Film, or equivalentMinimum 1 year experiences in related fieldProficient with design software and professional cameraProactive team player with excellent communication skillsExperience in planning and set up video shoots, including lighting and audio equipment will be a plusWilling to be placed at Summarecon Mall Kelapa GadingReady to work on weekends and national holidays
Job description :Provide design conceptResponsible for daily graphic design and animationWilling to take event documentation with professional camera (photo & video)Plan, manage, and priorities multiple projects to deliver them on timeStay updated with industry trends and best practices",Desain & Kreatif,https://bx-branding-gateway.cloud.seek.com.au/3ac41a07-c2de-4436-81a0-7aa751760d7a.1/jdpLogo
https://id.jobstreet.com/id/job/91258664?type=standard&ref=search-standalone&origin=jobCard#sol=34bebd63bb3dd907144475e3f0390cd1ec08e74f,Waiter/Waitress The Coach Restaurant,Jakarta Raya,Rp 5.000.000 – Rp 5.800.000 per month,"Waiters/Cashier staff to join our friendly team at The Coach Restaurant, Jakarta!",Kontrak/Temporer,"We are looking for a friendly and motivated individual to join our front-of-house (FOH) team as a waiter/cashier at our restaurant, The Coach Restaurant, Jakarta. As a FOH team member, you'll be responsible for ensuring that all guests have a positive and memorable dining experience. You will be welcoming patrons, taking orders, and serving food and beverages with prompt and friendly service. You will also be responsible for processing transactions accurately and efficiently. We are seeking someone who is a proactive communicator and can ensure that all guests are attended to and their needs are met. If you have the experience, skills, and enthusiasm, we would love to have you on our team! Note: This description is intended to provide a summary of the key requirements of the position and may not include all duties and responsibilities
Key Responsibilities:As a FOH.Waiters/Cashier, here are some of the key responsibilities you would expect to undertake in this role:Greet and serve guests promptly and with a sincere smile to create a welcoming atmosphere.Take customer orders and inform the kitchen staff of any special dietary or allergy information.Communicate with the kitchen and bar staff to ensure efficient service and customer satisfaction.Present the check to the customer, accept payment, and process transactions through the provided point-of-sale (POS) system.Collaborate with the rest of the FOH team to ensure exceptional service standards are consistently maintained These are just some of the key responsibilities, but there are many more within this role that you may come to expect and handle confidently with experience!.
Qualifications:We are looking for an experienced, motivated FOH.Waiters/Cashier staff to join our friendly team at The Coach Restaurant, Jakarta! The candidate would excel at providing customers with attentive, commendable, and personalized service while ensuring a clean and safe environment and having 1-3 years of experience in a similar role.Having knowledge in restaurant operations, food and beverage preparations, and handling POS systems is an asset to succeed at this role.",Kuliner & FnB,https://bx-branding-gateway.cloud.seek.com.au/38125416-9e0e-41df-9e2f-ac0d133c4715.1/jdpLogo
https://id.jobstreet.com/id/job/91603469?type=standard&ref=search-standalone&origin=jobCard#sol=8d635e51ebac97086b475af8c75468f6b0f90743,Server/Barista,Jakarta Selatan,"IDR 3,500,000 - 4,000,000","Deskripsi Pekerjaan: Melayani customers, menjelaskan konsep restoran, menjelaskan rekomendasi menu dengan sopan, lugas Mempersiapkan service...",Full time,"Deskripsi Pekerjaan:1. Menerima tamu, melayani, dan menyelesaikan order sesuai SOP.2. Memahami produk restoran dan mampu menjelaskan ke customer.3. Melakukan promosi produk ke customer.4. Mampu multitasking sebagai kasir dan membuat minuman.5. Membersihkan area restoran.
Kualifikasi:Minimal berpengalaman minimal 1 tahun sebagai server di restoran full servicePenampilan rapi, sehat Domisili diutamakan di Jakarta SelatanPendidikan minimum SMU/KPenampilan profesional, fisik sehat, dan dapat bekerja sama",Kuliner & FnB,https://bx-branding-gateway.cloud.seek.com.au/95d8c58e-ae19-4749-b159-0f43e7a28c3b.2/jdpLogo
