url;company;location;job_title;jobdesk;salary;job_category;skill_req;education_req;work_type;company_size;image_logo_url
https://id.jobstreet.com/id/job/91529832?type=standard&ref=search-standalone&origin=jobCard#sol=869a09cfbf0ad1fa03b517b073d8e67707b06a00;PT. BBA;Jakarta Utara, Jakarta Raya;IT SPECIALIST;"LOWONGAN KERJA – IT SUPPORT (HARDWARE & NETWORK)
LOWONGAN KERJA – IT SUPPORT (HARDWARE & NETWORK)Posisi: IT SupportPenempatan: Jakarta UtaraStatus: Full Time Deskripsi Pekerjaan:1. Melakukan instalasi, konfigurasi, dan maintenance perangkat hardware (PC, laptop, printer, dll)2. Melakukan troubleshooting hardware dan software3. Mengelola dan memonitor jaringan (LAN/WAN/WiFi)4. Melakukan konfigurasi perangkat jaringan (router, switch, access point)5. Menangani masalah user terkait IT (helpdesk support)6. Melakukan backup data dan memastikan keamanan sistem7. Dokumentasi aktivitas IT dan inventory perangkat Kualifikasi:1. Pendidikan minimal SMK/D3/S1 Teknik Informatika / Sistem Informasi / sejenis2. Pengalaman minimal 1–2 tahun di bidang IT Support (fresh graduate dipertimbangkan)3. Menguasai troubleshooting hardware & software4. Memahami konsep jaringan (TCP/IP, DHCP, DNS, VLAN)5. Menguasai perangkat jaringan seperti Mikrotik / Cisco / Ubiquiti menjadi nilai tambah6. Familiar dengan OS Windows & basic Linux7. Mampu bekerja mandiri maupun tim8. Memiliki kemampuan komunikasi yang baikNilai Tambah:1. Memiliki sertifikasi seperti MTCNA / CCNA2. Pengalaman handle jaringan kantor / industri3. Pernah menggunakan sistem ticketing ITBenefit:Gaji kompetitif (nego sesuai pengalaman)BPJS Kesehatan & KetenagakerjaanTunjangan makan / transport (opsional)Bonus kinerja (opsional)";Rp 5.500.000 – Rp 6.000.000 per month;Meja Bantuan & Dukungan IT (Teknologi Informasi & Komunikasi);IT Technical Support, Hardware, Instalasi, Mesin Cetak;S1, SMK, D3;Full time;5,001-10,000 employees;https://bx-branding-gateway.cloud.seek.com.au/e1f1a743-6fc3-4baf-8dd0-7a1d24cb860b.2/jdpLogo
https://id.jobstreet.com/id/job/91881681?type=standard&ref=search-standalone&origin=jobCard#sol=5869aade56fba2c1ee395f5163cfecf5cd6a0d2f;Yayasan Gema Kasih Yobel;Jakarta Raya;STAF IT;"Kualifikasi:
Kualifikasi:Pendidikan min. S1 Ilmu Komputer.Menguasai sistem operasi komputer (Server, desktop, dan laptop).Menguasai sistem jaringan komputer.Menguasai pemecahan masalah komputer (Jaringan, wifi, dan perangkat).Memiliki ide inovatif untuk di implementasikan ke pekerjaan guna menjadi efisien dalam hal apapun.Dapat bekerja dalam Tim.
Tanggung Jawab:Mengelola SIS (Sistem infra Sekolah).Instalasi keperluan komputerisasi.Mengelola server dan network dan mengerti sistem jaringan komputerMemperbaiki berbagai macam kerusakan di Hardware, Software, dan Network.Membantu penginputan administrasi sekolah.
Bergabunglah dengan jutaan pencari kerja di seluruh dunia menggunakan alat dan wawasan pembentukan karier kami.";Tidak Disebutkan;Administrasi Jaringan & Sistem (Teknologi Informasi & Komunikasi);Sistem Jaringan, Jaringan Komputer, Instalasi, Perbaikan;S1;Full time;51-100 employees;https://bx-branding-gateway.cloud.seek.com.au/9c55417e-c03d-4b11-95b5-7021be2d4557.1/jdpLogo
https://id.jobstreet.com/id/job/91509412?type=standard&ref=search-standalone&origin=jobCard#sol=51009765c675d9b889b0fd5a7ac80fa829ef9735;Cartenz Group;Jakarta Raya;IT Technical Operation;"Hello kandidat
Hello kandidatDibutuhkan segera IT Technical Operation
Bersedia ditempatkan di Provinsi BaliJobdesk- Mampu melakukan meeting dengan klien dan agenda teknis lainnya dalam hal mengumpulkan data dana analisa.- Mampu menjadi customer service- mampu mengatasi log error ( baik filezilla ataupun db )- Mampu berkolaborasi dengan tim internal- ⁠mampu berkendara roda 2Kualifikasi:- Pendidikan minimal SMK jurusan Komputer atau sejenis- ⁠Berpengalaman sebagai IT support- ⁠Mampu menganalisa masalah- ⁠Mampu berkomunikasi dengan baik- ⁠Memahami dasar hardware computer dan software- ⁠Memahami dasar jaringan- ⁠Cekatan, Komunikatif, Mampu bekerja sama dengan tim.- ⁠Mampu bekerja dengan target.- ⁠Penempatan Provinsi BALIBersedia bertemu client 

Benefit :o Gaji Pokoko Tunjangano BPJS TK dan JKKo Tempat Tinggal(jika tidak berada di Provinsi Bali)o Transport berangkat dan pulang(Untuk yang berdomisili diluar Provinsi Bali)
Bergabunglah dengan jutaan pencari kerja di seluruh dunia menggunakan alat dan wawasan pembentukan karier kami.";Tidak Disebutkan;Meja Bantuan & Dukungan IT (Teknologi Informasi & Komunikasi);Tidak Disebutkan;SMK;Kontrak/Temporer;51-100 employees;https://bx-branding-gateway.cloud.seek.com.au/8ede2638-124c-47a4-b82b-209c4edeacca.1/jdpLogo
https://id.jobstreet.com/id/job/91553047?type=standard&ref=search-standalone&origin=jobCard#sol=5fd22fdb5118c51f5aa24f779519ac899e116c24;Prima Solution Integration;Jakarta Barat, Jakarta Raya;IT Support / Operator ( 3 position );"Bachelor Degree (S1) from Technical / System Information or related technical education with IPK > 3.0
Bachelor Degree (S1) from Technical / System Information or related technical education with IPK > 3.0Minimum 1 years experienced in related fieldGood command in EnglishGood attitude & pro-active personFamiliar with Network (Cisco, Juniper) & Security (Firewall, Endpoint Protection) productAble to work underpressureAble to work independentAble to work as a team workAble to work at customer on site & shiftingPlease send your CV with complete education transcript, not late than 2 ( two ) weeks from now
Bergabunglah dengan jutaan pencari kerja di seluruh dunia menggunakan alat dan wawasan pembentukan karier kami.";Tidak Disebutkan;Meja Bantuan & Dukungan IT (Teknologi Informasi & Komunikasi);Tidak Disebutkan;Bachelor, S1, Degree;Kontrak/Temporer;11-50 employees;https://bx-branding-gateway.cloud.seek.com.au/94649678-c667-4b7d-99b5-96c782fd4245.1/jdpLogo
https://id.jobstreet.com/id/job/91681074?type=standard&ref=search-standalone&origin=jobCard#sol=cff83a543e0b057e62cb96ece1b5162517283678;Pengiklan Anonim;Jakarta Raya;Commercial Operation Manager;"Min. Bachelor Degree (S-1)Experience to work at commercial area such as Mall, FnB, Public Recration, or Commercial Area.Strong leadership and experienced lead the team.Experience as Operations, Marketing, or Leasing Manager will be added value.Highly motivated, strong skills and hospitality oriented.Having strong analytical, negotiation, and presentation skills.Results and service oriented with an eye for details.Ability to multi-task, work well in stressful & high-pressure situations.Willing to placed in All Companies Commercial project. (Jabodetabek Area)
About the companyWe are one of property development company in Indonesia. known for developing various types of projects in the Greater of Jakarta and West Java, such as Residential housing, Shopping malls, and Commercial areas. Currently seeking an experienced Operational Commercial Manager in our Commercial area project to oversee operations and drive business growth.Requirements:Min. Bachelor Degree (S-1)Experience to work at commercial area such as Mall, FnB, Public Recration, or Commercial Area.Strong leadership and experienced lead the team.Experience as Operations, Marketing, or Leasing Manager will be added value.Highly motivated, strong skills and hospitality oriented.Having strong analytical, negotiation, and presentation skills.Results and service oriented with an eye for details.Ability to multi-task, work well in stressful & high-pressure situations.Willing to placed in All Companies Commercial project. (Jabodetabek Area)Key Responsibilities:Responsible and Oversee overall daily operations across several department to ensure smooth and efficient business execution.In charge of completing the occupancy of Commercial area.Develop a work plan & operational annual budget.Ensure discipline, accountability, and strong team culture across the organization.
*Only Shorlisted Candidate will be contacted.
Results and service oriented with an eye for details.
Responsible and Oversee overall daily operations across several department to ensure smooth and efficient business execution.
In charge of completing the occupancy of Commercial area.
Develop a work plan & operational annual budget.
Ensure discipline, accountability, and strong team culture across the organization.";Tidak Disebutkan;Penjualan Komersil, Penyewaan & Manajemen Properti (Real Estat & Properti);Tidak Disebutkan;Bachelor, Degree;Full time;201-500 employees;Tidak Disebutkan
https://id.jobstreet.com/id/job/91812363?type=standard&ref=search-standalone&origin=jobCard#sol=738534d2afea37c512a4f6825b1f0163b21896e1;PT. KOPI BINTANG INDONESIA;Jakarta Utara, Jakarta Raya;3D Store Designer - Staff;"Qualifications:

-) Minium Education : Diploma (D3)
-) 1–3 years of working experience in relevant fields (FnB and retail)
-) Willing to be placed at Landmark Pluit, North Jakarta

Responsibilities:-) Execute existing layouts into store layouts that comply with Tomoro design standards and operational needs.
-) Execute approved layouts into refined 3D designs that fully meet Tomoro’s aesthetic and functional standards.
-) Execute store layout and 3D design development based on Tomoro design guidelines to deliver finalized, management-approved store designs that are ready for execution and support smooth project implementation.
-) Follow Up overall design development, incorporating feedback and revisions until final design approval from management and partners.
-) Support project teams during store execution by providing design clarifications and addressing design-related issues so that construction aligns with Tomoro design standards.
-) Process store tenant information from clients into store designs based on Tomoro design guidelines.";Tidak Disebutkan;Desain Interior (Desain & Arsitektur);Tidak Disebutkan;Diploma, D3;Full time;201-500 employees;https://bx-branding-gateway.cloud.seek.com.au/4356063f-ce83-4886-9b17-a3dcef49f535.2/jdpLogo
https://id.jobstreet.com/id/job/91746538?type=standard&ref=search-standalone&origin=jobCard#sol=68ec43467230bbdb58683e02647b56cb86757a8d;PT TRI BOGA INVESTAMA;Jakarta Raya;CHEF DE PARTIE ( CDP ) - RESTAURANT SEAFOOD;"Bersedia ditempatkan di PIK Dan Gading SerpongPendidikan minimal SMK/ Sederajat Perhotelan/tata bogaBerusia maksimal 38 tahunMemiliki pengalaman dibidang fnb ( seafood dan chinese food lebih diutamakan )Minimal 3 thn sbg CDPBersedia bekerja dengan sistem shift termasuk hari liburMemiliki inisiatif dan mau belajar hal baruMemiliki passion dibidang Fnb ( khususnya chinese / seafood )
PT. Tri Boga Investama adalah perusahaan yang memiliki beberapa brand di antaranya : Gudeg Mercon Bu Prih (IDD PIK 2, SCBD, MKG 3, SMB dan Gading Serpong ), Republik Seafood Papua (PIK 2) Dan Gading Serpong ( Coming Soon ) , dan Semuran (GADING SERPONG). Tri Boga Investama Group berkolaborasi dengan salah satu youtuber terkenal (food vloger) Nex Carlos bersama UMKM daerah yang di bawa dan dikembangkan di Jakarta.Republik Seafood adalah kolaborasi UMKM yang berasal dari Papua dengan salah satu Youtuber (Food Vloger) terkenal Nex Carlos.
Kualifikasi :Bersedia ditempatkan di PIK Dan Gading SerpongPendidikan minimal SMK/ Sederajat Perhotelan/tata bogaBerusia maksimal 38 tahunMemiliki pengalaman dibidang fnb ( seafood dan chinese food lebih diutamakan )Minimal 3 thn sbg CDPBersedia bekerja dengan sistem shift termasuk hari liburMemiliki inisiatif dan mau belajar hal baruMemiliki passion dibidang Fnb ( khususnya chinese / seafood )
Tugas & Tanggung JawabMelaksanakan kontrol ketepatan jumlah pengorderan barang dan Personal or Kitchen Hygiene di tiap sectionMelakukan pengawasan dan meminimalkan waste barangMelaksanakan kontrol dan pengecekan standar penerimaan kualitas bahan bakuMembantu pelaksanaan training dan peningkatan kemampuan/performa/kinerja individu staf kitchen.Melakukan kontrol inventori harian, mingguan, dan bulananMelakukan kontrol penggunaan bahan di outletMelakukan pengaturan jadwal kerja & disiplin staf kitchenBertanggung jawab terhadap perawatan asset di section kitchenMelaporkan kepada atasan apabila ada kerusakan yang terjadi di area kitchenMembantu section lain jika dibutuhkan

Benefits:THRBPJS Ketenagakerjaan
Memiliki inisiatif dan mau belajar hal baru
Melaksanakan kontrol ketepatan jumlah pengorderan barang dan Personal or Kitchen Hygiene di tiap section
Melakukan pengawasan dan meminimalkan waste barang
Melaksanakan kontrol dan pengecekan standar penerimaan kualitas bahan baku
Membantu pelaksanaan training dan peningkatan kemampuan/performa/kinerja individu staf kitchen.
Melakukan kontrol inventori harian, mingguan, dan bulanan";Tidak Disebutkan;Chef/Koki (Hospitaliti & Pariwisata);Tidak Disebutkan;SMK;Full time;1,001-5,000 employees;https://bx-branding-gateway.cloud.seek.com.au/3b44656b-dc39-4c23-9b8d-97673413cff3.2/jdpLogo
https://id.jobstreet.com/id/job/91806332?type=standard&ref=search-standalone&origin=jobCard#sol=7cb7f13f3830969644952f057d88a534102cb4c3;INTI BOGA SUKSES BERJAYA;Jakarta Raya;Supervisor Restoran;"- Pengalaman:
Minimal 5 tahun di bidang manajemen restoran atau posisi serupa.
Pengalaman di restoran dengan konsep serupa (casual, Cafe, dll.).
- Keahlian Manajerial:
Mengelola tim (front of house dan back of house).
Membuat jadwal kerja, evaluasi kinerja staf, dan pelatihan.
Mengawasi operasional harian, termasuk pelayanan, kebersihan, dan kepuasan pelanggan.
- Keuangan dan Administrasi:
Mengelola anggaran, pengeluaran, dan laporan keuangan.
Kontrol inventory dan food cost.
Kemampuan menganalisis data penjualan untuk meningkatkan profitabilitas.
Kepemimpinan:
Mampu memotivasi dan membangun tim yang solid.
Menangani konflik di tempat kerja dengan bijaksana.
- Layanan Pelanggan:
Memastikan standar pelayanan terbaik kepada pelanggan.
Menangani keluhan pelanggan dengan solusi cepat dan memuaskan.
- Soft Skills:
Komunikasi yang baik dengan semua pihak (staf, supplier, dan pelanggan).
Problem solving dan pengambilan keputusan cepat di situasi kritis.
- Pendidikan:
Diploma/Sarjana di bidang perhotelan, manajemen bisnis, atau pengalaman setara.
- Pengetahuan:
Tren kuliner, strategi pemasaran, dan standar kebersihan restoran.";Tidak Disebutkan;Mandor/Supervisor (Konstruksi);Tidak Disebutkan;Sarjana, Diploma;Full time;1-50 employees;https://bx-branding-gateway.cloud.seek.com.au/457d0eef-e7b0-4fb1-8b58-5bbf59d57498.1/jdpLogo
https://id.jobstreet.com/id/job/91412913?type=standard&ref=search-standalone&origin=jobCard#sol=7f6cf8739edfe52f796cd9ac8468da28c56aa274;PT Hiro Group Indonesia;Jakarta Utara, Jakarta Raya;Learning & Development Staff;"Design, plan, and deliver engaging training sessions for new employeesEvaluate training effectiveness and provide feedback for continuous improvementConduct refresher and development programs for existing employee.
Hiro Group Indonesia, the most famous F&B company in Indonesia looking for Learning & Development staff whose expert in delegating training to team operational outlet. This position will be responsible to upgrade SDM knowledge Outlet Operational
Job DescriptionDesign, plan, and deliver engaging training sessions for new employeesEvaluate training effectiveness and provide feedback for continuous improvementConduct refresher and development programs for existing employee.
Job Requirements:Bachelor's Degree (S1) in Psychology, Human Resources, Education, or relevant fieldsMinimum 1 year of experience as a Trainer or Learning & Development in FnB IndustryStrong communication and presentation skills
Bachelor's Degree (S1) in Psychology, Human Resources, Education, or relevant fields
Minimum 1 year of experience as a Trainer or Learning & Development in FnB Industry
Strong communication and presentation skills";Tidak Disebutkan;Pelatihan & Pengembangan (Sumber Daya Manusia & Perekrutan);Tidak Disebutkan;Bachelor, S1, Degree;Full time;201-500 employees;https://bx-branding-gateway.cloud.seek.com.au/09195d0d-94ad-4764-af88-97e38525f00d.1/jdpLogo
https://id.jobstreet.com/id/job/91510241?type=standard&ref=search-standalone&origin=jobCard#sol=b4cb892145b942f9f5d444f26fbee4d75dcb3daa;PT Pendekar Bodoh;Jakarta Raya;Division Head of FAT;"Maximum 45 years.Minimum S1 majoring in Accounting.Minimum 5 years experience in the same position in food industry and FnB is preferred.Have data analysis and financial planning skills.Mastering the financial statement cycle according to accounting principles.Mastering Microsoft Office and accounting software.Have analytical and risk management skills from FAT.Have critical skills, withstand pressure, multi-tasking, analytical thinking &; problem solving.
Required skills and qualifications:Maximum 45 years.Minimum S1 majoring in Accounting.Minimum 5 years experience in the same position in food industry and FnB is preferred.Have data analysis and financial planning skills.Mastering the financial statement cycle according to accounting principles.Mastering Microsoft Office and accounting software.Have analytical and risk management skills from FAT.Have critical skills, withstand pressure, multi-tasking, analytical thinking &; problem solving. ResponsibilitiesPrepare monthly Financial Statements including Income Statement, Balance Sheet and Cash Flow Statement based on information from the Company.Make and verify monthly and annual tax reports (SPT Annual), both in the form of individual taxes such as Income Tax / Pph Article 21, Pph Article 23, Pph Article 25, Pph Article 29 and Final Income Tax Article 4 (2) and / or Value Added Tax (VAT), and others related.Conduct monthly analysis related to operational finance and actual vs. budget analysis.Implement Standard Operating Procedure (SOP) in finance, accounting and tax teams.Perform daily operational verification tasks, such as Account Payable, Account Receivable, Cash Management, etc. activities.Conduct monthly accrue, and bank reconciliation.Monitoring and analyzing monthly cash flow needs to be reported to the Board of Directors.Coordinate with the company's financial consultants if necessary, can make financial projections for the company's strategic plan.Carry out important matters mandated by superiors / BOD, related to matters concerning the Company's policy for business operational management processes related to Finance, Accounting and Tax, and do not conflict with the interests and objectives of the company.
Have analytical and risk management skills from FAT.
Prepare monthly Financial Statements including Income Statement, Balance Sheet and Cash Flow Statement based on information from the Company.
Make and verify monthly and annual tax reports (SPT Annual), both in the form of individual taxes such as Income Tax / Pph Article 21, Pph Article 23, Pph Article 25, Pph Article 29 and Final Income Tax Article 4 (2) and / or Value Added Tax (VAT), and others related.
Conduct monthly analysis related to operational finance and actual vs. budget analysis.
Implement Standard Operating Procedure (SOP) in finance, accounting and tax teams.
Perform daily operational verification tasks, such as Account Payable, Account Receivable, Cash Management, etc. activities.";Tidak Disebutkan;Akuntansi & Pelaporan Finansial (Akuntansi);Tidak Disebutkan;S1;Kontrak/Temporer;1,001-5,000 employees;https://bx-branding-gateway.cloud.seek.com.au/62000753-c9b4-4ec4-92f9-346ee087f3f6.1/jdpLogo
https://id.jobstreet.com/id/job/91529828?type=standard&ref=search-standalone&origin=jobCard#sol=cad8505386d14e7113f8c9612aaf7ebf960dd0e9;PT Sedap Artha Perkasa;Tebet, Jakarta Raya;Staff Purchasing (Resto);"Melakukan pembelian bahan baku makanan & minuman sesuai kebutuhan operasional restoMencari, membandingkan, dan mengevaluasi supplier (fresh food, dry goods, packaging, dll)Melakukan negosiasi harga, kualitas, dan ketepatan waktu pengirimanMemastikan ketersediaan bahan baku agar operasional dapur berjalan lancarMengontrol kualitas bahan yang dibeli sesuai standar (freshness, expiry, dll)Membuat dan mengelola Purchase Order (PO) serta memastikan kesesuaian dengan permintaanBerkoordinasi dengan kitchen, gudang, dan finance terkait kebutuhan dan stokMonitoring pengiriman dan memastikan barang diterima sesuai pesananMengelola data supplier dan melakukan evaluasi performa supplier secara berkalaMembuat laporan pembelian, pengeluaran, dan efisiensi costMembantu menjaga efisiensi (cost control) tanpa mengurangi kualitas bahan
PT. Sedap Artha Perkasa perusahaan yang bergerak di bidang FnB (Restoran), sedang membutuhkan Purchasing segera.
Jobdesk :Melakukan pembelian bahan baku makanan & minuman sesuai kebutuhan operasional restoMencari, membandingkan, dan mengevaluasi supplier (fresh food, dry goods, packaging, dll)Melakukan negosiasi harga, kualitas, dan ketepatan waktu pengirimanMemastikan ketersediaan bahan baku agar operasional dapur berjalan lancarMengontrol kualitas bahan yang dibeli sesuai standar (freshness, expiry, dll)Membuat dan mengelola Purchase Order (PO) serta memastikan kesesuaian dengan permintaanBerkoordinasi dengan kitchen, gudang, dan finance terkait kebutuhan dan stokMonitoring pengiriman dan memastikan barang diterima sesuai pesananMengelola data supplier dan melakukan evaluasi performa supplier secara berkalaMembuat laporan pembelian, pengeluaran, dan efisiensi costMembantu menjaga efisiensi (cost control) tanpa mengurangi kualitas bahan
Kualifikasi :Pendidikan minimal D3/S1 (diutamakan Manajemen, Perhotelan, Tata Boga, atau terkait)Memiliki pengalaman minimal 1 tahun di purchasing/procurement, diutamakan dari industri F&B/restoMemahami jenis bahan baku makanan (fresh & dry) dan standar kualitasnyaMemiliki jaringan supplier bahan makanan menjadi nilai tambahMampu melakukan negosiasi harga dengan baik dan berorientasi pada efisiensi biayaTeliti, detail, dan memiliki kemampuan administrasi yang baikMampu bekerja cepat dalam lingkungan operasional yang dinamisMemiliki kemampuan komunikasi dan koordinasi yang baik dengan tim kitchen & operasionalTerbiasa menggunakan Microsoft Excel (olah data & laporan) dan system accurateMemiliki integritas tinggi dan mampu bekerja di bawah tekananBersedia bekerja mobile untuk survey supplier bila diperlukanASAP
Berkoordinasi dengan kitchen, gudang, dan finance terkait kebutuhan dan stok
Pendidikan minimal D3/S1 (diutamakan Manajemen, Perhotelan, Tata Boga, atau terkait)
Memiliki pengalaman minimal 1 tahun di purchasing/procurement, diutamakan dari industri F&B/resto
Memahami jenis bahan baku makanan (fresh & dry) dan standar kualitasnya
Memiliki jaringan supplier bahan makanan menjadi nilai tambah
Mampu melakukan negosiasi harga dengan baik dan berorientasi pada efisiensi biaya";Tidak Disebutkan;Pembelian, Pengadaan & Inventaris (Manufaktur, Transportasi & Logistik);Tidak Disebutkan;S1, D3;Full time;201-500 employees;https://bx-branding-gateway.cloud.seek.com.au/81c515d8-2d18-4702-8576-9aad7b763902.1/jdpLogo
https://id.jobstreet.com/id/job/91582903?type=standard&ref=search-standalone&origin=jobCard#sol=88a139f327872d7c352844a3fc9561f7809d24b9;Tidak Disebutkan;Jakarta Raya;HR MANAGER – MULTI-OUTLET F&B GROUP;"MEMBUAT SISTEM HR YANG BISA BERTUMBUH UNTUK MENSUPPORT OPERASIONAL MULTI OUTLETMEMBUAT PERENCANAAN TAHUNAN HR DAN MANPOWER PLANNING
ANNJOY GROUPANNJOY GROUP adalah Perusahaan F&B yang bertumbuh, mengelola multiple brands dan outlets di Jakarta. Dengan 200 karyawan dan rencana ekspansi, Annjoy Group mencari strategic HR Manager untuk memimpin Human Resource Department. Posisi ini melapor langsung kepada Director dan berperan dalam pengambilan keputusan strategis perusahaanHR MANAGER – MULTI-OUTLET F&B GROUPSYARAT:·       MINIMUM 5 TAHUN SEBAGAI HR MANAGER/HR SUPERVISOR DI KAPASITAS YANG SAMA·       S1 PSYCHOLOGY/MANAGEMENT/ HUKUM/ BIDANG YANG BERHUBUNGAN·       PENGALAMAN DI BIDANG FNB/MULTI-OUTLET/RETAIL DIUTAMAKAN·       PENGETAHUAN DI HUKUM KETENAGAKERJAAN·       PENGALAMAN DALAM MEMBANGUN SYSTEM HR, SOP, KPI DAN PERFORMANCE MANAGEMENT·       PENGALAMAN DALAM MENGELOLA TIM HR DAN GAJOB DESCRIPTION:1️⃣ PENGEMBANGAN STRATEGY HR·       PERAN STRATEGIK DALAM MEMBINA SDM SEHINGGA SESUAI DENGAN KEBUTUHAN PERUSAHAAN YANG BERKEMBANGMEMBUAT SISTEM HR YANG BISA BERTUMBUH UNTUK MENSUPPORT OPERASIONAL MULTI OUTLETMEMBUAT PERENCANAAN TAHUNAN HR DAN MANPOWER PLANNING2️⃣ MENGELOLA STRUKTUR ORGANISASI DAN SDM·       MEMBUAT STRUKTUR DAN LEVELING KARYAWAN TERMASUK BENEFIT TERKAITMEMBUAT JENJANG KARIR DAN PERENCANAAN KADERISASI3️⃣ PERENCANAAN REKRUTMENT·       MANAGE PROCESS RECRUITMENTMENENTUKAN BRANDING STRATEGY UNTUK PERUSAHAAN (DALAM HAL SDM)MEMASTIKAN SDM DITEMPATKAN DI TEMPAT YANG SESUAI4️⃣ PERFORMA DAN KULTUR PERUSAHAANMEMBUAT SISTEM KPI DAN SISTEM EVALUASI PERFORMANCEMENINGKATKAN PERAN KARYAWAN DAN BUDAYA PERUSAHAANMENGURANGI TURNOVER KARYAWAN DAN MENINGKATKAN PRODUKTIVITAS 5️⃣ HUKUM DAN ADMINISTRASIMENGUASAI HUKUM KETENAGAKERJAAN YANG BERLAKUMENGELOLA PAYROLL, BPJS DAN SISTEM ADMINISTRASI HR
6️⃣ LEADERSHIP & EFISIENSIMENGELOLA HR & GA teamMENINGKATKAN EFISIENSI OPERATIONALBERTINDAK SEBAGAI STRATEGIC PARTNER KEPADA MANAGEMENT
Apakah kamu berpengalaman dalam pekerjaan administrasi?
MEMBUAT JENJANG KARIR DAN PERENCANAAN KADERISASI";Tidak Disebutkan;Manajemen – Internal (Sumber Daya Manusia & Perekrutan);Tidak Disebutkan;S1;Full time;200 karyawan;https://bx-branding-gateway.cloud.seek.com.au/e3bf4413-9651-416e-b221-dea97d67f7bb.1/jdpLogo
https://id.jobstreet.com/id/job/91893809?type=standard&ref=search-standalone&origin=jobCard#sol=9954fbc23f09270fa2e5e75635fc5333e8a72bd7;Toko Kopi Klasik;Tebet, Jakarta Raya;senior cook;"memiliki pengalaman minimal 3 tahun kerja di industri fnb (hotel, cafe, resto)berpengalaman handle high volume kitchen (jam ramai), workflow managenement dan konsistensi produkTerbiasa bekerja dalam lingkungan yang cepat dan dinamis, dengan kemampuan untuk memprioritaskan dan menyelesaikan tugas tepat waktu.
Persyaratan:memiliki pengalaman minimal 3 tahun kerja di industri fnb (hotel, cafe, resto)berpengalaman handle high volume kitchen (jam ramai), workflow managenement dan konsistensi produkTerbiasa bekerja dalam lingkungan yang cepat dan dinamis, dengan kemampuan untuk memprioritaskan dan menyelesaikan tugas tepat waktu.Tanggung Jawab:Mengawasi dan mengoordinasikan operasi dapur panas, memastikan efisiensi dan kualitas makanan yang konsisten.Mempersiapkan, memasak, dan menyajikan berbagai hidangan utama, makanan pembuka, dan hidangan penutup dengan standar tinggi.Melatih dan membimbing tim dapur panas, memastikan seluruh staf mengikuti prosedur keselamatan dan sanitasi.Berkolaborasi dengan tim manajemen untuk merencanakan dan mengelola anggaran bahan makanan.Menjaga kebersihan dan kerapian area kerja dapur sesuai dengan standar industri.
Mengawasi dan mengoordinasikan operasi dapur panas, memastikan efisiensi dan kualitas makanan yang konsisten.
Mempersiapkan, memasak, dan menyajikan berbagai hidangan utama, makanan pembuka, dan hidangan penutup dengan standar tinggi.
Melatih dan membimbing tim dapur panas, memastikan seluruh staf mengikuti prosedur keselamatan dan sanitasi.
Berkolaborasi dengan tim manajemen untuk merencanakan dan mengelola anggaran bahan makanan.
Menjaga kebersihan dan kerapian area kerja dapur sesuai dengan standar industri.";Tidak Disebutkan;Chef/Koki (Hospitaliti & Pariwisata);Tidak Disebutkan;Tidak Disebutkan;Full time;501-1,000 employees;Tidak Disebutkan
